job_title,salary_in_USD
Data Engineer,242000
Data Engineer,173000
Data Engineer,242000
Data Engineer,173000
Data Engineer,245000
Data Engineer,143000
Manager,196000
Manager,134000
Data Modeler,154810
Data Modeler,144810
Research Engineer,251000
Research Engineer,170200
Research Scientist,251000
Research Scientist,177000
Analyst,102000
Analyst,68000
Data Analyst,90000
Data Analyst,80000
Data Analyst,101540
Data Analyst,90000
Data Analyst,98400
Data Analyst,93600
Data Analyst,78729
Data Analyst,67004
Data Operations Analyst,89300
Data Operations Analyst,59500
Machine Learning Engineer,264200
Machine Learning Engineer,143100
Data Team Lead,135000
Data Team Lead,110000
Data Management Associate,89000
Data Management Associate,47000
Data Management Specialist,222850
Data Management Specialist,142600
Software Engineer,250200
Software Engineer,117200
Software Engineer,173000
Software Engineer,112500
Software Engineer,312200
Software Engineer,175800
Software Development Engineer,324000
Software Development Engineer,122400
Engineer,203000
Engineer,142000
Software Engineer,110000
Software Engineer,75000
Software Engineer,250200
Software Engineer,117200
Developer,225000
Developer,175000
Research Scientist,208000
Research Scientist,147000
Engineer,249000
Engineer,173000
Analyst,129000
Analyst,103596
Product Manager,261000
Product Manager,206000
Manager,135000
Manager,115000
Data Manager,47368
Data Manager,47368
Analyst,129851
Analyst,101539
Data Manager,36555
Data Manager,33724
Data Analyst,22736
Data Analyst,20652
Data Analyst,78947
Data Analyst,78947
Data Developer,61625
Data Developer,51959
Data Strategist,160000
Data Strategist,135000
Data Architect,191000
Data Architect,162000
Research Scientist,597892
Research Scientist,82600
Associate,113000
Associate,75000
Data Analyst,82527
Data Analyst,66799
Data Scientist,190000
Data Scientist,95000
Data Product Manager,130000
Data Product Manager,120000
Machine Learning Engineer,277000
Machine Learning Engineer,170000
Data Analyst,105532
Data Analyst,83230
Analyst,95000
Analyst,70000
Data Engineer,185000
Data Engineer,91200
Business Intelligence Engineer,202800
Business Intelligence Engineer,117300
Engineer,158900
Engineer,71100
Engineer,212800
Engineer,136000
Research Scientist,425000
Research Scientist,280000
Analyst,325000
Analyst,170000
Manager,560000
Manager,315000
Analyst,325000
Analyst,170000
Engineer,260000
Engineer,215000
Product Manager,385000
Product Manager,305000
Machine Learning Engineer,200000
Machine Learning Engineer,140000
Machine Learning Engineer,200000
Machine Learning Engineer,140000
Machine Learning Engineer,162000
Machine Learning Engineer,145000
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,218540
Machine Learning Engineer,438454
Machine Learning Engineer,212964
Software Engineer,178000
Software Engineer,146000
Software Engineer,204000
Software Engineer,166000
Machine Learning Engineer,280000
Machine Learning Engineer,200000
Machine Learning Engineer,230000
Machine Learning Engineer,140000
Solutions Architect,280000
Solutions Architect,225000
Data Scientist,77000
Data Scientist,70000
Data Scientist,190000
Data Scientist,140000
Data Scientist,190000
Data Scientist,140000
Data Scientist,175000
Data Scientist,130000
Data Scientist,138000
Data Scientist,90000
Data Scientist,245400
Data Scientist,139000
Data Scientist,230000
Data Scientist,165000
Data Scientist,267100
Data Scientist,190800
Data Engineer,165000
Data Engineer,150000
Data Engineer,150000
Data Engineer,120000
Data Engineer,119600
Data Engineer,70400
Data Engineer,163700
Data Engineer,96300
Data Engineer,207800
Data Engineer,122200
Enterprise Account Executive,500000
Enterprise Account Executive,123000
AI Engineer,245000
AI Engineer,218000
Associate,230000
Associate,210000
Engineer,250000
Engineer,200000
Computer Vision Engineer,73684
Computer Vision Engineer,73684
Software Developer,135000
Software Developer,100000
Developer,88000
Developer,80000
Manager,139500
Manager,90900
Product Manager,240000
Product Manager,160000
Business Intelligence Engineer,184000
Business Intelligence Engineer,155542
Data Lead,220000
Data Lead,180000
Research Engineer,400000
Research Engineer,225000
Developer,161000
Developer,46000
Data Specialist,80000
Data Specialist,70000
Software Engineer,370000
Software Engineer,200000
Data Analyst,199000
Data Analyst,133000
Data Analyst,125000
Data Analyst,106000
Manager,176719
Manager,164540
Data Analyst,154000
Data Analyst,127000
Data Analyst,326800
Data Analyst,217800
Data Analyst,326800
Data Analyst,217800
Data Analyst,157000
Data Analyst,115000
Manager,180000
Manager,120000
Data Integration Specialist,105000
Data Integration Specialist,70000
Software Engineer,385000
Software Engineer,160000
Backend Engineer,225000
Backend Engineer,190000
Engineer,150000
Engineer,125000
Software Engineer,146000
Software Engineer,146000
Product Manager,231550
Product Manager,168400
Product Manager,231550
Product Manager,168400
Product Manager,231550
Product Manager,168400
Engineer,76000
Engineer,76000
Research Engineer,300000
Research Engineer,220000
Software Engineer,200000
Software Engineer,160000
Software Engineer,250000
Software Engineer,172000
Manager,137900
Manager,99700
Engineer,130000
Engineer,85000
Engineer,202750
Engineer,132000
Engineer,202750
Engineer,132000
Solutions Architect,247300
Solutions Architect,161300
Architect,282450
Architect,188400
Software Engineer,78947
Software Engineer,73684
Software Engineer,185000
Software Engineer,148000
Computational Scientist,165983
Computational Scientist,132765
Engineer,84210
Engineer,68421
Software Engineer,255696
Software Engineer,205063
Software Engineer,154736
Software Engineer,123157
Engineer,165900
Engineer,134000
Software Engineer,210000
Software Engineer,175000
Analyst,100000
Analyst,80000
Engineer,120000
Engineer,100000
Security Researcher,200000
Security Researcher,150000
Software Engineer,326800
Software Engineer,185200
Software Engineer,200000
Software Engineer,158000
Research Engineer,400000
Research Engineer,225000
Research Engineer,440000
Research Engineer,245000
Postdoctoral Researcher,173000
Postdoctoral Researcher,117000
Data Specialist,54000
Data Specialist,46000
Data Architect,200000
Data Architect,115000
Data Analyst,99700
Data Analyst,66000
Data Scientist,250000
Data Scientist,190000
Data Scientist,235000
Data Scientist,95000
Engineer,317200
Engineer,240000
Software Engineer,204750
Software Engineer,185250
Power BI,99700
Power BI,66000
Engineering Manager,260000
Engineering Manager,163000
Engineer,200000
Engineer,130000
Engineer,200000
Engineer,130000
Data Manager,224000
Data Manager,112000
Data Scientist,224000
Data Scientist,112000
Data Architect,143750
Data Architect,106250
Data Architect,146000
Data Architect,87600
Data Engineer,80000
Data Engineer,42000
Data Engineer,80000
Data Engineer,42000
Data Analyst,143000
Data Analyst,117000
Data Analyst,143000
Data Analyst,117000
Quantitative Analyst,198000
Quantitative Analyst,180000
Software Engineer,164000
Software Engineer,109300
Manager,145000
Manager,123250
Data Scientist,241000
Data Scientist,161000
Data Scientist,142500
Data Scientist,90000
Data Manager,204600
Data Manager,84500
Data Manager,194350
Data Manager,65000
Data Engineer,176000
Data Engineer,72700
Research Scientist,31200
Research Scientist,30000
Systems Engineer,187300
Systems Engineer,124900
Analyst,230400
Analyst,120550
Analyst,130920
Analyst,87280
Data Analyst,75000
Data Analyst,75000
Data Analyst,138000
Data Analyst,92000
Data Analyst,114700
Data Analyst,72100
Data Analytics Manager,155000
Data Analytics Manager,125000
Data Scientist,250000
Data Scientist,110000
Data Scientist,222480
Data Scientist,111240
Data Scientist,114192
Data Scientist,76128
Data Scientist,95472
Data Scientist,63648
Data Scientist,165000
Data Scientist,99000
Architect,193000
Architect,84600
Engineer,167200
Engineer,64500
Data Engineer,172000
Data Engineer,75600
Data Engineer,175800
Data Engineer,117200
Data Engineer,140000
Data Engineer,115000
Data Engineer,144200
Data Engineer,72100
Lead Analyst,213480
Lead Analyst,142320
Machine Learning Engineer,160000
Machine Learning Engineer,130000
Machine Learning Engineer,220000
Machine Learning Engineer,96600
Analyst,108000
Analyst,40000
Software Engineer,193000
Software Engineer,123000
Data Analyst,90600
Data Analyst,53100
Data Scientist,129506
Data Scientist,110081
Data Manager,155000
Data Manager,115000
Data Manager,190900
Data Manager,127200
Engineer,85714
Engineer,82142
Python Developer,125000
Python Developer,120000
Analyst,140000
Analyst,79800
Quantitative Analyst,250000
Quantitative Analyst,160000
Application Developer,92857
Application Developer,78571
Python Developer,72857
Python Developer,71428
Applied Scientist,223400
Applied Scientist,136000
Data Engineer,197100
Data Engineer,131414
Data Engineer,63157
Data Engineer,63157
Software Engineer,223600
Software Engineer,129300
Software Engineer,223600
Software Engineer,129300
Machine Learning Engineer,281100
Machine Learning Engineer,193700
Machine Learning Engineer,227900
Machine Learning Engineer,157100
Data Product Manager,165490
Data Product Manager,129800
Software Engineer,130000
Software Engineer,105000
Software Engineer,170000
Software Engineer,130000
Data Specialist,65000
Data Specialist,60000
Machine Learning Engineer,277000
Machine Learning Engineer,170000
Software Engineer,200700
Software Engineer,138500
Data Scientist,195000
Data Scientist,166000
Data Scientist,210000
Data Scientist,166000
Software Development Engineer,223600
Software Development Engineer,129300
AI Product Owner,125000
AI Product Owner,110000
Data Engineer,160000
Data Engineer,120000
Data Engineer,175000
Data Engineer,140000
Data Engineer,200000
Data Engineer,140000
Data Engineer,195000
Data Engineer,166000
Data Engineer,114000
Data Engineer,84000
Data Engineer,185000
Data Engineer,150000
Machine Learning Engineer,192500
Machine Learning Engineer,128500
Research Scientist,251000
Research Scientist,200800
Head of Machine Learning,299000
Head of Machine Learning,222000
Applied Scientist,251600
Applied Scientist,120100
Applied Scientist,291800
Applied Scientist,139400
Software Engineer,200000
Software Engineer,160000
AI Engineer,300000
AI Engineer,175000
Software Engineer,346000
Software Engineer,272000
Research Engineer,530000
Research Engineer,440000
Research Scientist,200000
Research Scientist,175000
Data Architect,198000
Data Architect,158000
Data Architect,198000
Data Architect,158000
Data Analyst,115000
Data Analyst,83000
Data Analyst,144074
Data Analyst,134115
Data Analyst,217500
Data Analyst,157000
Data Analyst,285600
Data Analyst,178000
Analytics Engineer,260700
Analytics Engineer,192700
Data Analyst,125000
Data Analyst,100000
Data Analyst,100000
Data Analyst,75000
Data Scientist,200000
Data Scientist,140000
Data Scientist,199143
Data Scientist,169272
Manager,209664
Manager,139776
Software Engineer,343200
Software Engineer,228800
Analytics Engineer,293300
Analytics Engineer,195500
GenAI Architect,245200
GenAI Architect,140000
GenAI Architect,245200
GenAI Architect,140000
GenAI Architect,245200
GenAI Architect,140000
GenAI Architect,245200
GenAI Architect,140000
Manager,240000
Manager,180000
Engineer,340000
Engineer,280000
Associate,150000
Associate,132000
Data Product Manager,160000
Data Product Manager,120000
Business Intelligence Developer,70000
Business Intelligence Developer,60000
Software Engineer,200000
Software Engineer,150000
Engineer,160000
Engineer,130000
Software Engineer,215000
Software Engineer,185000
Analyst,195000
Analyst,125000
Architect,300050
Architect,200000
Product Manager,255000
Product Manager,170850
Software Engineer,205000
Software Engineer,150000
Associate,140000
Associate,90000
Research Scientist,175392
Research Scientist,122774
Manager,91746
Manager,61164
Postdoctoral Fellow,80000
Postdoctoral Fellow,73588
Manager,110000
Manager,95000
Software Engineer,405000
Software Engineer,300000
Developer Advocate,200000
Developer Advocate,170000
Engineer,205000
Engineer,160000
Analyst,149000
Analyst,95000
Analyst,125000
Analyst,75000
Research Scientist,275000
Research Scientist,200000
Manager,259000
Manager,204000
Manager,205000
Manager,164000
Solutions Engineer,145000
Solutions Engineer,104000
Software Engineer,161625
Software Engineer,145000
Analyst,145000
Analyst,77000
Analyst,285000
Analyst,260000
Enterprise Account Executive,354430
Enterprise Account Executive,183544
Enterprise Account Executive,350000
Enterprise Account Executive,180000
Enterprise Account Executive,350000
Enterprise Account Executive,180000
Systems Engineer,225000
Systems Engineer,150000
Manager,240000
Manager,180000
Research Assistant,18987
Data Scientist,160000
Data Scientist,140000
Research Engineer,240000
Research Engineer,190000
Data Management Lead,195000
Data Management Lead,175000
Analyst,191500
Analyst,159800
Software Developer,110790
Software Developer,88191
Data Governance Analyst,110000
Data Governance Analyst,90000
Data Architect,75789
Data Architect,69473
Data Analyst,99000
Data Analyst,55100
Data Analyst,61000
Data Analyst,55000
Engineer,185000
Engineer,130000
Research Engineer,300000
Research Engineer,200000
Software Engineer,222000
Software Engineer,202000
Engineer,220000
Engineer,150000
Software Engineer,200000
Software Engineer,200000
Research Scientist,264200
Research Scientist,143100
Engineer,56962
Engineer,44303
Software Engineer,176000
Software Engineer,144000
Software Engineer,220000
Software Engineer,200000
Software Engineer,355000
Software Engineer,145000
Analyst,158000
Analyst,108000
Manager,278900
Manager,157000
Research Scientist,530000
Research Scientist,360000
Software Engineer,292560
Software Engineer,138000
Data Analyst,112257
Data Analyst,67350
Data Analyst,115828
Data Analyst,79574
Data Analyst,76000
Data Analyst,58000
Data Analyst,202000
Data Analyst,67600
Data Analyst,95000
Data Analyst,80000
Software Engineer,285000
Software Engineer,200000
Software Engineer,295000
Software Engineer,200000
Software Engineer,178100
Software Engineer,79000
Data Engineer,230000
Data Engineer,190000
Machine Learning Engineer,264200
Machine Learning Engineer,175800
Machine Learning Scientist,218700
Machine Learning Scientist,131200
Machine Learning Engineer,235000
Machine Learning Engineer,146300
Research Scientist,208000
Research Scientist,147000
Data Architect,149000
Data Architect,136500
Analytics Engineer,90000
Analytics Engineer,65000
Analytics Engineer,90000
Analytics Engineer,65000
Associate,73230
Associate,68640
Data Scientist,211000
Data Scientist,168000
AI Developer,192600
AI Developer,88100
Product Manager,156000
Product Manager,85000
Solution Architect,211000
Solution Architect,142000
Software Engineer,208800
Software Engineer,98300
Research Engineer,217000
Research Engineer,211536
Associate,73230
Associate,68640
Engineer,217000
Engineer,146000
Engineer,105000
Engineer,87000
Engineer,105000
Engineer,87000
Software Engineer,264200
Software Engineer,143100
Product Manager,315000
Product Manager,250000
Software Engineer,160000
Software Engineer,140000
Engineer,143000
Engineer,114000
Developer,178100
Developer,87000
Analyst,94936
Analyst,75949
QA Engineer,293800
QA Engineer,165500
Data Governance,63774
Data Governance,63774
Data Engineer,238000
Data Engineer,140000
Data Engineer,160000
Data Engineer,125000
Data Engineer,218900
Data Engineer,105100
Data Architect,69231
Data Architect,69231
Data Scientist,65551
Data Scientist,65551
AI Scientist,150000
AI Scientist,125000
Analyst,84364
Analyst,55837
Data Management Associate,135000
Data Management Associate,90000
Data Analyst,60000
Data Analyst,35000
Data Analyst,90011
Data Analyst,68561
Data Analytics Manager,128300
Data Analytics Manager,73300
Data Analytics Consultant,165400
Data Analytics Consultant,88300
Consultant,218900
Consultant,105100
Analyst,129200
Analyst,70500
Associate,98000
Associate,72700
Analyst,115000
Analyst,85000
Developer,125000
Developer,100000
Research Analyst,90000
Research Analyst,65000
Research Associate,110000
Research Associate,80000
Data Analyst,85000
Data Analyst,75000
Data Analyst,74750
Data Analyst,56680
Data Analyst,107375
Data Analyst,85900
Data Analyst,110000
Data Analyst,85000
Data Analyst,149350
Data Analyst,104800
BI Engineer,121400
BI Engineer,89000
Software Engineer,135000
Software Engineer,101250
AI Engineer,101265
AI Engineer,88607
Software Engineer,334800
Software Engineer,225000
Engineer,227950
Engineer,126100
Data Engineer,285300
Data Engineer,186200
Data Engineer,155000
Data Engineer,90000
Data Engineer,143750
Data Engineer,106250
Product Analyst,115825
Product Analyst,73800
DevOps Engineer,166810
DevOps Engineer,98124
Engineer,198000
Engineer,144000
Software Engineer,237908
Software Engineer,183498
Software Engineer,334800
Software Engineer,225000
Analyst,111700
Analyst,60000
Manager,138600
Manager,74800
Data Governance Analyst,102186
Data Governance Analyst,68124
Data Engineer,205000
Data Engineer,128000
Data Engineer,188000
Data Engineer,89500
Data Engineer,196400
Data Engineer,115600
Applied Scientist,201500
Applied Scientist,108500
Applied Scientist,260000
Applied Scientist,140000
Applied Scientist,260000
Applied Scientist,140000
Data Scientist,123700
Data Scientist,82500
Data Scientist,220700
Data Scientist,193400
Data Scientist,245000
Data Scientist,167250
Data Analyst,143700
Data Analyst,68400
Product Manager,179000
Product Manager,112000
Data Analyst,180800
Data Analyst,144000
Data Analyst,138920
Data Analyst,92600
Manager,197200
Manager,144000
Consultant,141960
Consultant,60840
Data Scientist,286000
Data Scientist,143000
Manager,220000
Manager,96600
Data Analyst,77000
Data Analyst,58000
Data Scientist,220000
Data Scientist,96600
Data Scientist,286000
Data Scientist,143000
Data Scientist,193500
Data Scientist,129000
Data Scientist,176770
Data Scientist,144630
Data Scientist,284280
Data Scientist,142140
Data Scientist,234000
Data Scientist,138911
Data Scientist,180000
Data Scientist,90000
Data Scientist,234000
Data Scientist,138911
Research Scientist,237310
Research Scientist,168100
Data Engineer,137000
Data Engineer,60300
Data Engineer,178000
Data Engineer,111000
Data Engineer,175900
Data Engineer,117300
Engineer,249600
Engineer,129000
Manager,201300
Manager,134200
Analyst,137000
Analyst,60400
Data Quality Analyst,95000
Data Quality Analyst,90000
Data Visualization Developer,105000
Data Visualization Developer,85000
Data Architect,48353
Data Architect,48353
Manager,268400
Manager,167100
Manager,82000
Manager,65000
Manager,136800
Manager,91200
Manager,182000
Manager,130000
Manager,220700
Manager,175800
Manager,328000
Manager,252000
Manager,126582
Manager,68860
Manager,286000
Manager,166962
Manager,286000
Manager,143000
Manager,188450
Manager,150700
Data Manager,78228
Data Manager,78228
Data Manager,45846
Data Manager,45846
Product Manager,293800
Product Manager,195500
Machine Learning Engineer,250600
Machine Learning Engineer,135400
Applied Scientist,208800
Applied Scientist,98300
Software Engineer,250200
Software Engineer,117200
Data Engineer,242000
Data Engineer,173000
Data Engineer,169100
Data Engineer,91700
Data Engineer,31578
Data Engineer,31578
Data Engineer,25263
Data Engineer,25263
Software Engineer,116480
Software Engineer,93000
Data Specialist,59115
Data Specialist,39410
Applied Scientist,208800
Applied Scientist,98300
Applied Scientist,250200
Applied Scientist,117200
Data Developer,105000
Data Developer,80000
AI Engineer,170000
AI Engineer,135000
Software Engineer,123000
Software Engineer,101600
AI Engineer,140000
AI Engineer,100000
AI Engineer,100000
AI Engineer,80000
Research Scientist,208000
Research Scientist,147000
Data Scientist,187000
Data Scientist,127000
Data Scientist,178392
Data Scientist,117180
Data Scientist,214032
Data Scientist,140700
Data Scientist,132849
Data Scientist,119752
Data Analyst,105000
Data Analyst,85000
Data Analyst,16000
Data Analyst,16000
Data Analyst,16000
Data Analyst,16000
Data Analyst,16000
Data Analyst,16000
Data Analyst,16000
Data Analyst,16000
Data Analyst,16000
Analyst,80170
Analyst,66140
Data Analyst,125000
Data Analyst,105000
Research Engineer,264200
Research Engineer,143100
Business Analyst,85000
Business Analyst,60000
Engineer,250600
Engineer,135400
Analyst,158227
Analyst,126582
Engineer,205500
Engineer,117800
Developer,191000
Developer,115000
Research Scientist,173000
Research Scientist,117000
Analyst,16000
Analyst,16000
Analyst,16000
Analyst,16000
Analyst,16000
Analyst,16000
Analyst,16000
Analyst,16000
Analyst,16000
Engineer,250200
Engineer,117200
Security Researcher,253000
Security Researcher,135800
Security Researcher,159600
Security Researcher,83600
Manager,174500
Manager,116300
Analyst,56962
Analyst,44303
Consultant,80000
Consultant,80000
AI Product Owner,179200
AI Product Owner,84000
Data Engineer,175000
Data Engineer,99800
Product Owner,598952
Product Owner,103700
Data Architect,294600
Data Architect,141400
Data Architect,140000
Data Architect,125000
Data Architect,140000
Data Architect,125000
Data Manager,70300
Data Manager,43888
Manager,190000
Manager,158000
Data Analyst,104000
Data Analyst,74000
Data Analyst,599374
Data Analyst,78600
Data Scientist,127400
Data Scientist,78500
Data Scientist,75949
Data Scientist,75949
Engineer,599480
Engineer,79700
Software Engineer,237100
Software Engineer,111000
Software Developer,105949
Software Developer,84807
Manager,173160
Manager,115440
Analyst,120000
Analyst,100000
Engineer,60000
Engineer,40000
Software Engineer,105000
Software Engineer,95000
Research Scientist,154960
Research Scientist,86320
Software Developer,105000
Software Developer,95000
Manager,170000
Manager,105000
Manager,159100
Manager,96400
Data Scientist,99700
Data Scientist,59995
Data Scientist,135000
Data Scientist,105000
Data Scientist,79654
Data Scientist,55755
Data Scientist,137860
Data Scientist,81094
Data Analyst,177500
Data Analyst,110000
Data Analyst,61781
Data Analyst,50008
Analyst,120000
Analyst,65000
Data Engineer,153925
Data Engineer,85150
Machine Learning Engineer,250000
Machine Learning Engineer,140000
Software Development Engineer,248400
Software Development Engineer,127000
Manager,175400
Manager,106300
AI Researcher,286125
AI Researcher,159375
Research Scientist,175500
Research Scientist,117000
Engineer,99875
Engineer,55250
Associate,134400
Associate,73200
Product Analyst,100000
Product Analyst,70000
Software Developer,70000
Software Developer,65000
Systems Engineer,189175
Systems Engineer,104650
Analyst,265080
Analyst,176720
Data Specialist,60000
Data Specialist,54000
Data Specialist,98875
Data Specialist,54093
Manager,233800
Manager,204900
Manager,151200
Manager,81600
Data Engineer,180000
Data Engineer,108000
Data Engineer,257500
Data Engineer,161000
Data Engineer,180000
Data Engineer,147472
Data Engineer,197400
Data Engineer,144200
Data Engineer,44650
Data Engineer,29750
Data Governance Manager,113924
Data Governance Manager,101265
Manager,265080
Manager,176720
Engineer,301200
Engineer,239900
Analyst,70000
Analyst,60000
Data Architect,328500
Data Architect,239900
Data Analyst,70000
Data Analyst,55000
Manager,180800
Manager,144000
Data Analyst,145500
Data Analyst,115900
Data Analyst,145500
Data Analyst,77969
Data Analytics Specialist,64000
Data Analytics Specialist,48000
Engineer,235000
Engineer,157000
Analyst,188640
Analyst,125760
Research Scientist,266875
Research Scientist,128250
Manager,160000
Manager,107000
Manager,210000
Manager,134400
Cloud Engineer,204100
Cloud Engineer,110000
Architect,257850
Architect,114600
Engineer,163800
Engineer,88200
Software Development Engineer,145537
Software Development Engineer,119076
Data Lead,295000
Data Lead,147000
Data Architect,210000
Data Architect,140000
Data Engineer,173040
Data Engineer,72100
Product Manager,273930
Product Manager,143320
Machine Learning Engineer,222480
Machine Learning Engineer,111240
Data Engineer,234000
Data Engineer,90000
Data Engineer,167000
Data Engineer,118000
Data Engineer,273000
Data Engineer,182000
Data Engineer,172000
Data Engineer,75600
Analyst,193000
Analyst,84600
Analyst,154000
Analyst,67700
Data Analytics Manager,220000
Data Analytics Manager,96600
Data Analyst,158620
Data Analyst,72100
Data Analyst,107760
Data Analyst,79648
Data Analyst,179428
Data Analyst,107657
Manager,167687
Manager,100612
Data Governance,284000
Data Governance,177000
Manager,202000
Manager,96000
Data Scientist,205340
Data Scientist,114080
Data Scientist,86488
Data Scientist,54126
Data Scientist,284280
Data Scientist,142140
Data Scientist,222480
Data Scientist,111240
Data Scientist,222480
Data Scientist,111240
Analyst,106711
Analyst,87115
Manager,180000
Manager,174206
Manager,182549
Manager,82940
Full Stack Developer,220000
Full Stack Developer,96600
Systems Engineer,244800
Systems Engineer,163200
Software Engineer,256400
Software Engineer,171000
Software Architect,282200
Software Architect,188200
Software Architect,256400
Software Architect,171000
Associate,155000
Associate,150000
Engineer,182000
Engineer,90000
Associate,162405
Associate,90225
Engineer,164000
Engineer,82000
Software Engineer,206000
Software Engineer,110300
Data Scientist,201300
Data Scientist,95500
Data Modeler,113300
Data Modeler,83700
Applied Scientist,95924
Applied Scientist,86331
Associate,60000
Associate,60000
Data Analyst,120300
Data Analyst,90400
Data Management Specialist,64000
Data Management Specialist,38000
Data Architect,214940
Data Architect,175860
Associate,129000
Associate,97000
Engineer,158100
Engineer,85300
Analyst,115200
Analyst,76800
Manager,175409
Manager,147472
Software Engineer,170000
Software Engineer,137259
Engineer,145000
Engineer,125000
Engineer,145537
Engineer,119076
Analytics Engineer,135000
Analytics Engineer,100000
Machine Learning Engineer,253950
Machine Learning Engineer,175100
Software Engineer,175000
Software Engineer,160000
Business Intelligence Engineer,165600
Business Intelligence Engineer,74100
Business Intelligence Engineer,165600
Business Intelligence Engineer,74100
Business Intelligence Engineer,165600
Business Intelligence Engineer,74100
Data Engineer,312350
Data Engineer,215200
Manager,125000
Manager,80000
Engineer,250000
Engineer,200000
Engineer,212800
Engineer,136000
Engineer,185000
Engineer,89600
Data Scientist,212200
Data Scientist,180370
Analyst,110000
Analyst,85000
Research Engineer,196000
Research Engineer,155000
Data Analyst,148000
Data Analyst,126000
Data Analyst,196000
Data Analyst,145000
Data Analyst,85000
Data Analyst,75000
Data Analyst,85000
Data Analyst,75000
Data Analyst,135700
Data Analyst,108560
Data Analyst,147500
Data Analyst,118000
Data Analyst,140000
Data Analyst,90000
Data Analyst,155000
Data Analyst,132000
Data Analyst,160000
Data Analyst,127000
Data Analyst,190000
Data Analyst,150000
Data Engineer,195000
Data Engineer,166000
Site Reliability Engineer,252000
Site Reliability Engineer,117600
Data Manager,140000
Data Manager,100000
Business Intelligence Developer,176200
Business Intelligence Developer,93400
Full Stack Engineer,242500
Full Stack Engineer,200000
Research Engineer,242500
Research Engineer,200000
Machine Learning Engineer,309000
Machine Learning Engineer,142000
Machine Learning Developer,130000
Machine Learning Developer,95000
Engineering Manager,185000
Engineering Manager,165000
Platform Engineer,330000
Platform Engineer,250000
Data Engineer,157476
Data Engineer,104981
Data Engineer,198000
Data Engineer,139000
Data Engineer,180000
Data Engineer,130000
Data Engineer,140000
Data Engineer,110000
Head of Data,355000
Head of Data,284000
Data Scientist,105000
Data Scientist,85000
Data Scientist,145000
Data Scientist,125000
Data Scientist,257600
Data Scientist,146000
Data Scientist,185000
Data Scientist,148000
Data Scientist,217000
Data Scientist,195750
Data Scientist,385000
Data Scientist,245000
Data Scientist,160000
Data Scientist,128000
Data Scientist,160000
Data Scientist,128000
Product Manager,160000
Product Manager,120000
Data Strategy Lead,294000
Data Strategy Lead,161500
Software Engineer,255700
Software Engineer,170400
Analytics Engineer,186000
Analytics Engineer,153000
Software Engineer,405000
Software Engineer,300000
Analyst,147000
Analyst,96500
Engineer,196000
Engineer,150000
Software Engineer,153500
Software Engineer,122800
Consultant,67857
Consultant,57142
Product Manager,190000
Product Manager,149000
Lead Engineer,257000
Lead Engineer,224000
Manager,340000
Manager,270000
Manager,425000
Manager,340000
Backend Engineer,208860
Backend Engineer,177215
Manager,220000
Manager,150000
Engineer,186000
Engineer,124000
Engineer,186000
Engineer,124000
Engineer,186000
Engineer,124000
Consultant,105263
Consultant,84210
Manager,240000
Manager,187000
Consultant,150280
Consultant,74880
Consultant,150280
Consultant,74880
Data Scientist Associate,70000
Associate,159161
Associate,106108
Data Engineer,31578
Data Engineer,31578
Software Engineer,250000
Software Engineer,130000
Research Engineer,208800
Research Engineer,98300
Engineer,282000
Engineer,176000
Manager,200000
Manager,180000
Software Engineer,720000
Software Engineer,100000
Data Analyst,115000
Data Analyst,105000
Data Analyst,78000
Data Analyst,78000
Engineer,257000
Engineer,181000
Data Analyst,145000
Data Analyst,135000
Data Analyst,123625
Data Analyst,77265
Data Analyst,79000
Data Analyst,43000
Data Visualization Developer,191000
Data Visualization Developer,115000
Data Engineer,180000
Data Engineer,170000
Data Engineer,75949
Data Engineer,75949
Analyst,196000
Analyst,132000
Engineer,214000
Engineer,142000
Software Engineer,115000
Software Engineer,100000
Engineer,230000
Engineer,210000
Software Engineer,150000
Software Engineer,115000
Power BI,114000
Power BI,76000
Data Scientist,176000
Data Scientist,124000
Data Scientist,68421
Data Scientist,31578
Data Scientist,90000
Data Scientist,60000
Engineer,239000
Engineer,159000
Software Engineer,208000
Software Engineer,141340
Manager,293800
Manager,165500
Software Engineer,208800
Software Engineer,98300
Solutions Architect,252000
Solutions Architect,179000
Research Scientist,173000
Research Scientist,117000
Engineer,166000
Engineer,114000
Manager,199000
Manager,123000
Software Engineer,210000
Software Engineer,161000
Software Engineer,230000
Software Engineer,184000
Software Engineer,265000
Software Engineer,210000
Manager,211000
Manager,150000
Architect,314000
Architect,221000
Developer,150000
Developer,110000
Manager,201000
Manager,144000
Software Developer,125000
Software Developer,115000
Software Engineer,208800
Software Engineer,98300
Research Assistant,64158
Research Assistant,48205
Manager,121688
Manager,82969
Data Architect,218900
Data Architect,105100
Data Analyst,85000
Data Analyst,70000
Data Analyst,83000
Data Analyst,56000
Data Analyst,178200
Data Analyst,118800
Data Analyst,73200
Data Analyst,60900
Data Engineer,218900
Data Engineer,105100
Data Engineer,294600
Data Engineer,141400
Data Engineer,75949
